"id","name","series"
"1089","Yor Briar #1","Spy x Family"
"1088","Sylvia Sherwood #2","Spy x Family"
"1087","Sylvia Sherwood #1","Spy x Family"
"1086","Loid Forger #3","Spy x Family"
"1085","Loid Forger #2","Spy x Family"
"1084","Loid Forger #1","Spy x Family"
"1083","Franky Franklin #1","Spy x Family"
"1082","Fiona Frost #2","Spy x Family"
"1081","Fiona Frost #1","Spy x Family"
"1080","Damian Desmond #1","Spy x Family"
"1079","Bond Forger #2","Spy x Family"
"1078","Bond Forger #1","Spy x Family"
"1077","Becky Blackbell #2","Spy x Family"
"1076","Becky Blackbell #1","Spy x Family"
"1075","Anya Forger #7","Spy x Family"
"1074","Anya Forger #6","Spy x Family"
"1073","Anya Forger #5","Spy x Family"
"1072","Anya Forger #4","Spy x Family"
"1071","Anya Forger #3","Spy x Family"
"1070","Anya Forger #2","Spy x Family"
"1069","Anya Forger #1","Spy x Family"
"1068","Jin-Woo Sung #1","Solo Leveling"
"1067","Rem #1","Re:ZERO - Starting Life in Another World"
"1066","Ram #1","Re:ZERO - Starting Life in Another World"
"1065","Sumi Sakurasawa #5","Rent a Girlfriend"
"1064","Sumi Sakurasawa #4","Rent a Girlfriend"
"1063","Sumi Sakurasawa #3","Rent a Girlfriend"
"1062","Sumi Sakurasawa #2","Rent a Girlfriend"
"1061","Sumi Sakurasawa #1","Rent a Girlfriend"
"1060","Ruka Sarashina #5","Rent a Girlfriend"
"1059","Ruka Sarashina #4","Rent a Girlfriend"
"1058","Ruka Sarashina #3","Rent a Girlfriend"
"1057","Ruka Sarashina #2","Rent a Girlfriend"
"1056","Ruka Sarashina #1","Rent a Girlfriend"
"1055","Mini Yaemori #5","Rent a Girlfriend"
"1054","Mini Yaemori #4","Rent a Girlfriend"
"1053","Mini Yaemori #3","Rent a Girlfriend"
"1052","Mini Yaemori #2","Rent a Girlfriend"
"1051","Mini Yaemori #1","Rent a Girlfriend"
"1050","Kazuya Kinoshita #2","Rent a Girlfriend"
"1049","Kazuya Kinoshita #1","Rent a Girlfriend"
"1048","Chizuru Ichinose #5","Rent a Girlfriend"
"1047","Chizuru Ichinose #4","Rent a Girlfriend"
"1046","Chizuru Ichinose #3","Rent a Girlfriend"
"1045","Chizuru Ichinose #2","Rent a Girlfriend"
"1044","Chizuru Ichinose #1","Rent a Girlfriend"
"1043","Tomoe Koga #1","Rascal Does Not Dream of Bunny Girl Senpai"
"1042","Shouko Makinohara #1","Rascal Does Not Dream of Bunny Girl Senpai"
"1041","Sakuta Azusagawa #1","Rascal Does Not Dream of Bunny Girl Senpai"
"1040","Rio Futaba #1","Rascal Does Not Dream of Bunny Girl Senpai"
"1039","Nodoka Toyohama #1","Rascal Does Not Dream of Bunny Girl Senpai"
"1038","Mai Sakurajima #2","Rascal Does Not Dream of Bunny Girl Senpai"
"1037","Mai Sakurajima #1","Rascal Does Not Dream of Bunny Girl Senpai"
"1036","Kaede Azusagawa #2","Rascal Does Not Dream of Bunny Girl Senpai"
"1035","Kaede Azusagawa #1","Rascal Does Not Dream of Bunny Girl Senpai"
"1034","Sayaka Miki #4","Puella Magi Madoka Magica"
"1033","Sayaka Miki #3","Puella Magi Madoka Magica"
"1032","Sayaka Miki #2","Puella Magi Madoka Magica"
"1031","Sayaka Miki #1","Puella Magi Madoka Magica"
"1030","Mami Tomoe #5","Puella Magi Madoka Magica"
"1029","Mami Tomoe #4","Puella Magi Madoka Magica"
"1028","Mami Tomoe #3","Puella Magi Madoka Magica"
"1027","Mami Tomoe #2","Puella Magi Madoka Magica"
"1026","Mami Tomoe #1","Puella Magi Madoka Magica"
"1025","Madoka Kaname #5","Puella Magi Madoka Magica"
"1024","Madoka Kaname #4","Puella Magi Madoka Magica"
"1023","Madoka Kaname #3","Puella Magi Madoka Magica"
"1022","Madoka Kaname #2","Puella Magi Madoka Magica"
"1021","Madoka Kaname #1","Puella Magi Madoka Magica"
"1020","Kyuubey #1","Puella Magi Madoka Magica"
"1019","Kyouko Sakura #3","Puella Magi Madoka Magica"
"1018","Kyouko Sakura #2","Puella Magi Madoka Magica"
"1017","Kyouko Sakura #1","Puella Magi Madoka Magica"
"1016","Homura Akemi #3","Puella Magi Madoka Magica"
"1015","Homura Akemi #2","Puella Magi Madoka Magica"
"1014","Homura Akemi #1","Puella Magi Madoka Magica"
"1013","Sodachi Oikura #4","Owarimonogatari"
"1012","Sodachi Oikura #3","Owarimonogatari"
"1011","Sodachi Oikura #2","Owarimonogatari"
"1010","Sodachi Oikura #1","Owarimonogatari"
"1009","Ruby Hoshino #3","Oshi no Ko"
"1008","Ruby Hoshino #2","Oshi no Ko"
"1007","Ruby Hoshino #1","Oshi no Ko"
"1006","Mem-Cho #1","Oshi no Ko"
"1005","Kana Arima #1","Oshi no Ko"
"1004","Hikaru Kamiki #1","Oshi no Ko"
"1003","Aquamarine Hoshino #1","Oshi no Ko"
"1002","Akane Kurokawa #1","Oshi no Ko"
"1001","Ai Hoshino #3","Oshi no Ko"
"1000","Ai Hoshino #2","Oshi no Ko"
"999","Ai Hoshino #1","Oshi no Ko"
"998","Roronoa Zoro #1","One Piece"
"997","Nico Robin #1","One Piece"
"996","Nami #1","One Piece"
"995","Monkey D. Luffy #1","One Piece"
"994","Teto #1","No Game No Life"
"993","Stephanie Dola #2","No Game No Life"
"992","Stephanie Dola #1","No Game No Life"
"991","Sora #1","No Game No Life"
"990","Shiro #2","No Game No Life"
"989","Shiro #1","No Game No Life"
"988","Schwi Dola #2","No Game No Life"
"987","Schwi Dola #1","No Game No Life"
"986","Miko #3","No Game No Life"
"985","Miko #2","No Game No Life"
"984","Miko #1","No Game No Life"
"983","Jibril #3","No Game No Life"
"982","Jibril #2","No Game No Life"
"981","Jibril #1","No Game No Life"
"980","Izuna Hatsuse #3","No Game No Life"
"979","Izuna Hatsuse #2","No Game No Life"
"978","Izuna Hatsuse #1","No Game No Life"
"977","Feel Nilvalen #1","No Game No Life"
"976","Couronne Dola #2","No Game No Life"
"975","Couronne Dola #1","No Game No Life"
"974","Yozuru Kagenui #1","Nisemonogatari"
"973","Yotsugi Ononoki #4","Nisemonogatari"
"972","Yotsugi Ononoki #3","Nisemonogatari"
"971","Yotsugi Ononoki #2","Nisemonogatari"
"970","Yotsugi Ononoki #1","Nisemonogatari"
"969","Deishuu Kaiki #1","Nisemonogatari"
"968","Zetsu #1","Naruto"
"967","Zabuza Momochi #1","Naruto"
"966","Tsunade #1","Naruto"
"965","Tobirama Senju #1","Naruto"
"964","Tenten #1","Naruto"
"963","Temari #1","Naruto"
"962","Tayuya #1","Naruto"
"961","Suigetsu Hoozuki #1","Naruto"
"960","Shizune #1","Naruto"
"959","Shino Aburame #1","Naruto"
"958","Shikamaru Nara #1","Naruto"
"957","Sasuke Uchiha #1","Naruto"
"956","Sasori #1","Naruto"
"955","Sakura Haruno #1","Naruto"
"954","Sai #1","Naruto"
"953","Rock Lee #1","Naruto"
"952","Rin Nohara #1","Naruto"
"951","Pain #1","Naruto"
"950","Orochimaru #1","Naruto"
"949","Obito Uchiha #1","Naruto"
"948","Neji Hyuuga #1","Naruto"
"947","Naruto Uzumaki #1","Naruto"
"946","Minato Namikaze #1","Naruto"
"945","Madara Uchiha #1","Naruto"
"944","Kurenai Yuuhi #1","Naruto"
"943","Konohamaru #1","Naruto"
"942","Konan #1","Naruto"
"941","Kisame Hoshigaki #1","Naruto"
"940","Kimimaro #1","Naruto"
"939","Killer Bee #1","Naruto"
"938","Kiba Inuzuka #1","Naruto"
"937","Karin #1","Naruto"
"936","Kankurou #1","Naruto"
"935","Kakuzu #1","Naruto"
"934","Kakashi Hatake #1","Naruto"
"933","Kabuto Yakushi #1","Naruto"
"932","Juugo #1","Naruto"
"931","Jiraiya #1","Naruto"
"930","Itachi Uchiha #1","Naruto"
"929","Iruka Umino #1","Naruto"
"928","Ino Yamanaka #1","Naruto"
"927","Hiruzen Sarutobi #1","Naruto"
"926","Hinata Hyuuga #1","Naruto"
"925","Hidan #1","Naruto"
"924","Hashirama Senju #1","Naruto"
"923","Haku #1","Naruto"
"922","Might Guy #1","Naruto"
"921","Gaara #2","Naruto"
"920","Gaara #1","Naruto"
"919","Deidara #1","Naruto"
"918","Chouji Akimichi #1","Naruto"
"917","Asuma Sarutobi #1","Naruto"
"916","Anko Mitarashi #1","Naruto"
"915","Yukino Yukinoshita #1","My Teen Romantic Comedy SNAFU"
"914","Akito Yamada #5","My Lv999 Love for Yamada-kun"
"913","Akito Yamada #4","My Lv999 Love for Yamada-kun"
"912","Akito Yamada #3","My Lv999 Love for Yamada-kun"
"911","Akito Yamada #2","My Lv999 Love for Yamada-kun"
"910","Akito Yamada #1","My Lv999 Love for Yamada-kun"
"909","Akane Kinoshita #5","My Lv999 Love for Yamada-kun"
"908","Akane Kinoshita #4","My Lv999 Love for Yamada-kun"
"907","Akane Kinoshita #3","My Lv999 Love for Yamada-kun"
"906","Akane Kinoshita #2","My Lv999 Love for Yamada-kun"
"905","Akane Kinoshita #1","My Lv999 Love for Yamada-kun"
"904","Shouto Todoroki #1","My Hero Academia"
"903","Katsuki Bakugou #1","My Hero Academia"
"902","Himiko Toga #1","My Hero Academia"
"901","Marin Kitagawa #1","My Dress-Up Darling"
"900","Roxy Migurdia #1","Mushoku Tensei"
"899","Tohru #1","Miss Kobayashi's Dragon Maid"
"898","Kanna Kamui #1","Miss Kobayashi's Dragon Maid"
"897","Takina Inoue #5","Lycoris Recoil"
"896","Takina Inoue #4","Lycoris Recoil"
"895","Takina Inoue #3","Lycoris Recoil"
"894","Takina Inoue #2","Lycoris Recoil"
"893","Takina Inoue #1","Lycoris Recoil"
"892","Mizuki Nakahara #4","Lycoris Recoil"
"891","Mizuki Nakahara #3","Lycoris Recoil"
"890","Mizuki Nakahara #2","Lycoris Recoil"
"889","Mizuki Nakahara #1","Lycoris Recoil"
"888","Kurumi #4","Lycoris Recoil"
"887","Kurumi #3","Lycoris Recoil"
"886","Kurumi #2","Lycoris Recoil"
"885","Kurumi #1","Lycoris Recoil"
"884","Chisato Nishikigi #5","Lycoris Recoil"
"883","Chisato Nishikigi #4","Lycoris Recoil"
"882","Chisato Nishikigi #3","Lycoris Recoil"
"881","Chisato Nishikigi #2","Lycoris Recoil"
"880","Chisato Nishikigi #1","Lycoris Recoil"
"879","Rikka Takanashi #1","Love, Chunibyo & Other Delusions!"
"878","Megumin #1","KonoSuba: Gods Blessing on This Wonderful World!"
"877","Darkness #1","KonoSuba: Gods Blessing on This Wonderful World!"
"876","Aqua #1","KonoSuba: Gods Blessing on This Wonderful World!"
"875","Shouko Komi #1","Komi Can't Communicate"
"874","Yuuichi Aizawa #1","Kanon"
"873","Shiori Misaka #3","Kanon"
"872","Shiori Misaka #2","Kanon"
"871","Shiori Misaka #1","Kanon"
"870","Sayuri Kurata #1","Kanon"
"869","Nayuki Minase #4","Kanon"
"868","Nayuki Minase #3","Kanon"
"867","Nayuki Minase #2","Kanon"
"866","Nayuki Minase #1","Kanon"
"865","Makoto Sawatari #4","Kanon"
"864","Makoto Sawatari #3","Kanon"
"863","Makoto Sawatari #2","Kanon"
"862","Makoto Sawatari #1","Kanon"
"861","Mai Kawasumi #3","Kanon"
"860","Mai Kawasumi #2","Kanon"
"859","Mai Kawasumi #1","Kanon"
"858","Ayu Tsukimiya #2","Kanon"
"857","Ayu Tsukimiya #1","Kanon"
"856","Akiko Minase #1","Kanon"
"855","Yumeko Jabami #1","Kakegurui: Compulsive Gambler"
"854","Yuu Ishigami #1","Kaguya-sama: Love is War"
"853","Tsubame Koyasu #1","Kaguya-sama: Love is War"
"852","Toyomi Fujiwara #2","Kaguya-sama: Love is War"
"851","Toyomi Fujiwara #1","Kaguya-sama: Love is War"
"850","Moeha Fujiwara #1","Kaguya-sama: Love is War"
"849","Miyuki Shirogane #1","Kaguya-sama: Love is War"
"848","Miko Iino #1","Kaguya-sama: Love is War"
"847","Kei Shirogane #1","Kaguya-sama: Love is War"
"846","Kaguya Shinomiya #4","Kaguya-sama: Love is War"
"845","Kaguya Shinomiya #3","Kaguya-sama: Love is War"
"844","Kaguya Shinomiya #2","Kaguya-sama: Love is War"
"843","Kaguya Shinomiya #1","Kaguya-sama: Love is War"
"842","Chika Fujiwara #4","Kaguya-sama: Love is War"
"841","Chika Fujiwara #3","Kaguya-sama: Love is War"
"840","Chika Fujiwara #2","Kaguya-sama: Love is War"
"839","Chika Fujiwara #1","Kaguya-sama: Love is War"
"838","Ai Hayasaka #1","Kaguya-sama: Love is War"
"837","Ougi Oshino #2","Kabukimonogatari"
"836","Ougi Oshino #1","Kabukimonogatari"
"835","Yuuji Itadori #2","Jujutsu Kaisen"
"834","Yuuji Itadori #1","Jujutsu Kaisen"
"833","Yuta Okkotsu #3","Jujutsu Kaisen"
"832","Yuta Okkotsu #2","Jujutsu Kaisen"
"831","Yuta Okkotsu #1","Jujutsu Kaisen"
"830","Toji Fushiguro #2","Jujutsu Kaisen"
"829","Toji Fushiguro #1","Jujutsu Kaisen"
"828","Toge Inumaki #1","Jujutsu Kaisen"
"827","Sukuna Ryoumen #1","Jujutsu Kaisen"
"826","Suguru Getou #2","Jujutsu Kaisen"
"825","Suguru Getou #1","Jujutsu Kaisen"
"824","Shouko Ieiri #1","Jujutsu Kaisen"
"823","Satoru Gojou #3","Jujutsu Kaisen"
"822","Satoru Gojou #2","Jujutsu Kaisen"
"821","Satoru Gojou #1","Jujutsu Kaisen"
"820","Panda #2","Jujutsu Kaisen"
"819","Panda #1","Jujutsu Kaisen"
"818","Nobara Kugisaki #2","Jujutsu Kaisen"
"817","Nobara Kugisaki #1","Jujutsu Kaisen"
"816","Momo Nishimiya #1","Jujutsu Kaisen"
"815","Mei Mei #1","Jujutsu Kaisen"
"814","Megumi Fushiguro #2","Jujutsu Kaisen"
"813","Megumi Fushiguro #1","Jujutsu Kaisen"
"812","Masamichi Yaga #1","Jujutsu Kaisen"
"811","Maki Zenin #2","Jujutsu Kaisen"
"810","Maki Zenin #1","Jujutsu Kaisen"
"809","Mai Zenin #1","Jujutsu Kaisen"
"808","Mahito #1","Jujutsu Kaisen"
"807","Kento Nanami #2","Jujutsu Kaisen"
"806","Kento Nanami #1","Jujutsu Kaisen"
"805","Kasumi Miwa #1","Jujutsu Kaisen"
"804","Junpei Yoshino #1","Jujutsu Kaisen"
"803","Jougo #1","Jujutsu Kaisen"
"802","Choso #2","Jujutsu Kaisen"
"801","Choso #1","Jujutsu Kaisen"
"800","Aoi Toudou #2","Jujutsu Kaisen"
"799","Aoi Toudou #1","Jujutsu Kaisen"
"798","Dio Brando #1","JoJo's Bizarre Adventure"
"797","Zeno Zoldyck #1","Hunter x Hunter"
"796","Silva Zoldyck #1","Hunter x Hunter"
"795","Neferpitou #4","Hunter x Hunter"
"794","Neferpitou #3","Hunter x Hunter"
"793","Neferpitou #2","Hunter x Hunter"
"792","Neferpitou #1","Hunter x Hunter"
"791","Leorio Paradinight #2","Hunter x Hunter"
"790","Leorio Paradinight #1","Hunter x Hunter"
"789","Kurapika #4","Hunter x Hunter"
"788","Kurapika #3","Hunter x Hunter"
"787","Kurapika #2","Hunter x Hunter"
"786","Kurapika #1","Hunter x Hunter"
"785","Kite #2","Hunter x Hunter"
"784","Kite #1","Hunter x Hunter"
"783","Killua Zoldyck #4","Hunter x Hunter"
"782","Killua Zoldyck #3","Hunter x Hunter"
"781","Killua Zoldyck #2","Hunter x Hunter"
"780","Killua Zoldyck #1","Hunter x Hunter"
"779","Kikyo Zoldyck #1","Hunter x Hunter"
"778","Kalluto Zoldyck #1","Hunter x Hunter"
"777","Isaac Netero #3","Hunter x Hunter"
"776","Isaac Netero #2","Hunter x Hunter"
"775","Isaac Netero #1","Hunter x Hunter"
"774","Illumi Zoldyck #2","Hunter x Hunter"
"773","Illumi Zoldyck #1","Hunter x Hunter"
"772","Hisoka Morow #5","Hunter x Hunter"
"771","Hisoka Morow #4","Hunter x Hunter"
"770","Hisoka Morow #3","Hunter x Hunter"
"769","Hisoka Morow #2","Hunter x Hunter"
"768","Hisoka Morow #1","Hunter x Hunter"
"767","Gon Freecss #5","Hunter x Hunter"
"766","Gon Freecss #4","Hunter x Hunter"
"765","Gon Freecss #3","Hunter x Hunter"
"764","Gon Freecss #2","Hunter x Hunter"
"763","Gon Freecss #1","Hunter x Hunter"
"762","Ging Freecss #2","Hunter x Hunter"
"761","Ging Freecss #1","Hunter x Hunter"
"760","Feitan Portor #1","Hunter x Hunter"
"759","Chrollo Lucilfer #3","Hunter x Hunter"
"758","Chrollo Lucilfer #2","Hunter x Hunter"
"757","Chrollo Lucilfer #1","Hunter x Hunter"
"756","Biscuit Krueger #3","Hunter x Hunter"
"755","Biscuit Krueger #2","Hunter x Hunter"
"754","Biscuit Krueger #1","Hunter x Hunter"
"753","Alluka Zoldyck #3","Hunter x Hunter"
"752","Alluka Zoldyck #2","Hunter x Hunter"
"751","Alluka Zoldyck #1","Hunter x Hunter"
"750","Yuki Yoshikawa #6","Horimiya"
"749","Yuki Yoshikawa #5","Horimiya"
"748","Yuki Yoshikawa #4","Horimiya"
"747","Yuki Yoshikawa #3","Horimiya"
"746","Yuki Yoshikawa #2","Horimiya"
"745","Yuki Yoshikawa #1","Horimiya"
"744","Tooru Ishikawa #2","Horimiya"
"743","Tooru Ishikawa #1","Horimiya"
"742","Souta Hori #2","Horimiya"
"741","Souta Hori #1","Horimiya"
"740","Shuu Iura #2","Horimiya"
"739","Shuu Iura #1","Horimiya"
"738","Sakura Kouno #3","Horimiya"
"737","Sakura Kouno #2","Horimiya"
"736","Sakura Kouno #1","Horimiya"
"735","Remi Ayasaki #3","Horimiya"
"734","Remi Ayasaki #2","Horimiya"
"733","Remi Ayasaki #1","Horimiya"
"732","Kyousuke Hori #2","Horimiya"
"731","Kyousuke Hori #1","Horimiya"
"730","Kyouko Hori #10","Horimiya"
"729","Kyouko Hori #9","Horimiya"
"728","Kyouko Hori #8","Horimiya"
"727","Kyouko Hori #7","Horimiya"
"726","Kyouko Hori #6","Horimiya"
"725","Kyouko Hori #5","Horimiya"
"724","Kyouko Hori #4","Horimiya"
"723","Kyouko Hori #3","Horimiya"
"722","Kyouko Hori #2","Horimiya"
"721","Kyouko Hori #1","Horimiya"
"720","Kakeru Sengoku #2","Horimiya"
"719","Kakeru Sengoku #1","Horimiya"
"718","Izumi Miyamura #5","Horimiya"
"717","Izumi Miyamura #4","Horimiya"
"716","Izumi Miyamura #3","Horimiya"
"715","Izumi Miyamura #2","Horimiya"
"714","Izumi Miyamura #1","Horimiya"
"713","Honoka Sawada #3","Horimiya"
"712","Honoka Sawada #2","Horimiya"
"711","Honoka Sawada #1","Horimiya"
"710","Akane Yanagi #2","Horimiya"
"709","Akane Yanagi #1","Horimiya"
"708","Yunli #1","Honkai: Star Rail"
"707","Yanqing #1","Honkai: Star Rail"
"706","Topaz #2","Honkai: Star Rail"
"705","Topaz #1","Honkai: Star Rail"
"704","Tingyun #2","Honkai: Star Rail"
"703","Tingyun #1","Honkai: Star Rail"
"702","Sushang #1","Honkai: Star Rail"
"701","Stelle #1","Honkai: Star Rail"
"700","Sparkle #2","Honkai: Star Rail"
"699","Sparkle #1","Honkai: Star Rail"
"698","Silver Wolf #1","Honkai: Star Rail"
"697","Serval #1","Honkai: Star Rail"
"696","Seele #1","Honkai: Star Rail"
"695","Sampo #1","Honkai: Star Rail"
"694","Ruan Mei #1","Honkai: Star Rail"
"693","Robin #3","Honkai: Star Rail"
"692","Robin #2","Honkai: Star Rail"
"691","Robin #1","Honkai: Star Rail"
"690","Rappa #2","Honkai: Star Rail"
"689","Rappa #1","Honkai: Star Rail"
"688","Qingque #1","Honkai: Star Rail"
"687","Pela #1","Honkai: Star Rail"
"686","March 7th #1","Honkai: Star Rail"
"685","Lingsha #2","Honkai: Star Rail"
"684","Lingsha #1","Honkai: Star Rail"
"683","Kafka #2","Honkai: Star Rail"
"682","Kafka #1","Honkai: Star Rail"
"681","Jingliu #1","Honkai: Star Rail"
"680","Jing Yuan #1","Honkai: Star Rail"
"679","Jiaoqiu #1","Honkai: Star Rail"
"678","Jade #1","Honkai: Star Rail"
"677","Huohuo #1","Honkai: Star Rail"
"676","Himeko #2","Honkai: Star Rail"
"675","Himeko #1","Honkai: Star Rail"
"674","Herta #1","Honkai: Star Rail"
"673","Guinaifen #1","Honkai: Star Rail"
"672","Gepard #1","Honkai: Star Rail"
"671","Gallagher #1","Honkai: Star Rail"
"670","Fu Xuan #1","Honkai: Star Rail"
"669","Firefly #3","Honkai: Star Rail"
"668","Firefly #2","Honkai: Star Rail"
"667","Firefly #1","Honkai: Star Rail"
"666","Feixiao #1","Honkai: Star Rail"
"665","Dr. Ratio #1","Honkai: Star Rail"
"664","Dan Heng #1","Honkai: Star Rail"
"663","Clara #1","Honkai: Star Rail"
"662","Caelus #1","Honkai: Star Rail"
"661","Boothill #1","Honkai: Star Rail"
"660","Blade #1","Honkai: Star Rail"
"659","Black Swan #2","Honkai: Star Rail"
"658","Black Swan #1","Honkai: Star Rail"
"657","Bailu #1","Honkai: Star Rail"
"656","Aventurine #3","Honkai: Star Rail"
"655","Aventurine #2","Honkai: Star Rail"
"654","Aventurine #1","Honkai: Star Rail"
"653","Asta #1","Honkai: Star Rail"
"652","Argenti #1","Honkai: Star Rail"
"651","Acheron #1","Honkai: Star Rail"
"650","Gawr Gura #1","Hololive"
"649","Rias Gremory #3","High School DxD"
"648","Rias Gremory #2","High School DxD"
"647","Rias Gremory #1","High School DxD"
"646","Akeno Himejima #1","High School DxD"
"645","Tobio Kageyama #1","Haikyu!!"
"644","Shouyou Hinata #1","Haikyu!!"
"643","Tsugumi #1","Guilty Crown"
"642","Shuu Ouma #1","Guilty Crown"
"641","Mana Ouma #1","Guilty Crown"
"640","Inori Yuzuriha #2","Guilty Crown"
"639","Inori Yuzuriha #1","Guilty Crown"
"638","Hare Menjou #1","Guilty Crown"
"637","Gai Tsutsugami #1","Guilty Crown"
"636","Ayase Shinomiya #1","Guilty Crown"
"635","Zhongli #1","Genshin Impact"
"634","Xiao #1","Genshin Impact"
"633","Raiden Shogun #1","Genshin Impact"
"632","Keqing #1","Genshin Impact"
"631","Hu Tao #1","Genshin Impact"
"630","Ganyu #1","Genshin Impact"
"629","Wrath #4","Fullmetal Alchemist"
"628","Wrath #3","Fullmetal Alchemist"
"627","Wrath #2","Fullmetal Alchemist"
"626","Wrath #1","Fullmetal Alchemist"
"625","Winry Rockbell #4","Fullmetal Alchemist"
"624","Winry Rockbell #3","Fullmetal Alchemist"
"623","Winry Rockbell #2","Fullmetal Alchemist"
"622","Winry Rockbell #1","Fullmetal Alchemist"
"621","Van Hohenheim #1","Fullmetal Alchemist"
"620","Solf J. Kimblee #1","Fullmetal Alchemist"
"619","Sloth #1","Fullmetal Alchemist"
"618","Scar #2","Fullmetal Alchemist"
"617","Scar #1","Fullmetal Alchemist"
"616","Roy Mustang #3","Fullmetal Alchemist"
"615","Roy Mustang #2","Fullmetal Alchemist"
"614","Roy Mustang #1","Fullmetal Alchemist"
"613","Riza Hawkeye #3","Fullmetal Alchemist"
"612","Riza Hawkeye #2","Fullmetal Alchemist"
"611","Riza Hawkeye #1","Fullmetal Alchemist"
"610","Pride #2","Fullmetal Alchemist"
"609","Pride #1","Fullmetal Alchemist"
"608","Olivier Armstrong #4","Fullmetal Alchemist"
"607","Olivier Armstrong #3","Fullmetal Alchemist"
"606","Olivier Armstrong #2","Fullmetal Alchemist"
"605","Olivier Armstrong #1","Fullmetal Alchemist"
"604","May Chang #3","Fullmetal Alchemist"
"603","May Chang #2","Fullmetal Alchemist"
"602","May Chang #1","Fullmetal Alchemist"
"601","Maria Ross #1","Fullmetal Alchemist"
"600","Maes Hughes #2","Fullmetal Alchemist"
"599","Maes Hughes #1","Fullmetal Alchemist"
"598","Lust #3","Fullmetal Alchemist"
"597","Lust #2","Fullmetal Alchemist"
"596","Lust #1","Fullmetal Alchemist"
"595","Alex Louis Armstrong #2","Fullmetal Alchemist"
"594","Alex Louis Armstrong #1","Fullmetal Alchemist"
"593","Ling Yao #2","Fullmetal Alchemist"
"592","Ling Yao #1","Fullmetal Alchemist"
"591","Lan Fan #3","Fullmetal Alchemist"
"590","Lan Fan #2","Fullmetal Alchemist"
"589","Lan Fan #1","Fullmetal Alchemist"
"588","Izumi Curtis #1","Fullmetal Alchemist"
"587","Greed #3","Fullmetal Alchemist"
"586","Greed #2","Fullmetal Alchemist"
"585","Greed #1","Fullmetal Alchemist"
"584","Gluttony #2","Fullmetal Alchemist"
"583","Gluttony #1","Fullmetal Alchemist"
"582","Envy #3","Fullmetal Alchemist"
"581","Envy #2","Fullmetal Alchemist"
"580","Envy #1","Fullmetal Alchemist"
"579","Edward Elric #7","Fullmetal Alchemist"
"578","Edward Elric #6","Fullmetal Alchemist"
"577","Edward Elric #5","Fullmetal Alchemist"
"576","Edward Elric #4","Fullmetal Alchemist"
"575","Edward Elric #3","Fullmetal Alchemist"
"574","Edward Elric #2","Fullmetal Alchemist"
"573","Edward Elric #1","Fullmetal Alchemist"
"572","Alphonse Elric #3","Fullmetal Alchemist"
"571","Alphonse Elric #2","Fullmetal Alchemist"
"570","Alphonse Elric #1","Fullmetal Alchemist"
"569","Stark #2","Frieren: Beyond Journey's End"
"568","Stark #1","Frieren: Beyond Journey's End"
"567","Frieren #4","Frieren: Beyond Journey's End"
"566","Frieren #3","Frieren: Beyond Journey's End"
"565","Frieren #2","Frieren: Beyond Journey's End"
"564","Frieren #1","Frieren: Beyond Journey's End"
"563","Fern #3","Frieren: Beyond Journey's End"
"562","Fern #2","Frieren: Beyond Journey's End"
"561","Fern #1","Frieren: Beyond Journey's End"
"560","Erina Nakiri #1","Food Wars! Shokugeki no Soma"
"559","Tamaki Kotatsu #6","Fire Force"
"558","Tamaki Kotatsu #5","Fire Force"
"557","Tamaki Kotatsu #4","Fire Force"
"556","Tamaki Kotatsu #3","Fire Force"
"555","Tamaki Kotatsu #2","Fire Force"
"554","Tamaki Kotatsu #1","Fire Force"
"553","Takehisa Hinawa #1","Fire Force"
"552","Shou Kusakabe #1","Fire Force"
"551","Shinra Kusakabe #5","Fire Force"
"550","Shinra Kusakabe #4","Fire Force"
"549","Shinra Kusakabe #3","Fire Force"
"548","Shinra Kusakabe #2","Fire Force"
"547","Shinra Kusakabe #1","Fire Force"
"546","Maki Oze #3","Fire Force"
"545","Maki Oze #2","Fire Force"
"544","Maki Oze #1","Fire Force"
"543","Lisa Isaribi #5","Fire Force"
"542","Lisa Isaribi #4","Fire Force"
"541","Lisa Isaribi #3","Fire Force"
"540","Lisa Isaribi #2","Fire Force"
"539","Lisa Isaribi #1","Fire Force"
"538","Leonardo Burns #2","Fire Force"
"537","Leonardo Burns #1","Fire Force"
"536","Iris #2","Fire Force"
"535","Iris #1","Fire Force"
"534","Hibana #2","Fire Force"
"533","Hibana #1","Fire Force"
"532","Benimaru Shinmon #4","Fire Force"
"531","Benimaru Shinmon #3","Fire Force"
"530","Benimaru Shinmon #2","Fire Force"
"529","Benimaru Shinmon #1","Fire Force"
"528","Arthur Boyle #3","Fire Force"
"527","Arthur Boyle #2","Fire Force"
"526","Arthur Boyle #1","Fire Force"
"525","Akitaru Oubi #1","Fire Force"
"523","Souichirou Kuzuki #1","Fate/stay night"
"522","Shirou Emiya #5","Fate/stay night"
"521","Shirou Emiya #4","Fate/stay night"
"520","Shirou Emiya #3","Fate/stay night"
"519","Shirou Emiya #2","Fate/stay night"
"518","Shirou Emiya #1","Fate/stay night"
"517","Shinji Matou #1","Fate/stay night"
"516","Sasaki Kojirou #1","Fate/stay night"
"515","Sakura Matou #3","Fate/stay night"
"514","Sakura Matou #2","Fate/stay night"
"513","Sakura Matou #1","Fate/stay night"
